const,age,games_played_perc,games_started_perc,minutes_played,avg_minutes_played,WS48,PER,team_successes,player_successes
1.0,23,0.3292682926829268,0.3292682926829268,899,33.296,0.091,13.0,0,0
1.0,27,0.6538461538461539,0.6538461538461539,1347,26.412,0.077,21.023,1,0
1.0,24,0.5121951219512195,0.5121951219512195,1250,29.762,0.058,14.0,0,0
1.0,26,0.2317073170731707,0.0,148,7.789,0.13,11.9,2,0
1.0,28,0.8977272727272727,0.8977272727272727,2149,27.203,0.08,14.442,1,0
1.0,24,0.946808510638298,0.946808510638298,3172,35.64,0.179,23.002,1,2
1.0,24,0.7195121951219512,0.0365853658536585,907,15.373,0.058,14.0,0,0
1.0,23,0.9634146341463414,0.9634146341463414,2552,32.304,0.039,14.3,0,0
1.0,30,0.5061728395061729,0.0246913580246913,513,12.512,0.084,13.5,1,0
1.0,23,0.7638888888888888,0.7638888888888888,1747,31.764,0.088,15.2,0,0
1.0,26,0.935483870967742,0.2795698924731182,2143,24.632,0.098,17.503,1,0
1.0,27,0.8902439024390244,0.2195121951219512,1414,19.37,0.078,12.9,0,0
1.0,23,0.2926829268292683,0.0,304,12.667,0.047,7.3,0,0
1.0,35,0.5340909090909091,0.1477272727272727,614,13.064,0.027,10.625,1,0
1.0,37,0.7640449438202247,0.6629213483146067,1986,29.206,0.095,15.673,1,0
1.0,23,0.7808219178082192,0.7808219178082192,2017,35.386,0.164,20.4,1,3
1.0,26,0.8939393939393939,0.2878787878787879,1400,23.729,0.055,13.6,0,0
1.0,33,0.6590909090909091,0.0113636363636363,932,16.069,0.125,18.472,1,0
1.0,30,0.7931034482758621,0.0459770114942528,1197,17.348,0.081,10.985,1,0
1.0,30,0.5280898876404494,0.0,994,21.149,0.094,17.978,1,0
1.0,27,0.4634146341463415,0.2073170731707317,707,18.605,0.048,9.5,0,0
1.0,29,0.6404494382022472,0.5955056179775281,1897,33.281,0.157,19.093,2,0
1.0,24,1.0,0.0,1934,26.493,0.095,15.409,1,0
1.0,22,0.8170731707317073,0.0121951219512195,1532,22.866,0.072,15.3,0,0
1.0,24,0.8170731707317073,0.1829268292682926,911,13.597,0.011,11.2,0,0
1.0,25,1.0,0.09375,2077,21.635,0.173,16.919,2,0
1.0,29,1.0,0.5909090909090909,2232,25.364,0.092,14.991,1,0
1.0,39,0.7424242424242424,0.696969696969697,1378,28.122,0.056,12.3,0,0
1.0,33,0.4848484848484848,0.0151515151515151,486,15.188,0.188,18.9,1,0
1.0,25,0.2804878048780488,0.0,167,7.261,0.029,10.7,1,0
1.0,28,0.8769230769230769,0.7846153846153846,1721,30.193,0.086,16.8,0,0
1.0,29,0.8787878787878788,0.8787878787878788,2076,35.793,0.111,15.9,0,0
1.0,23,0.7976190476190477,0.1785714285714285,1257,18.761,0.09,14.875,1,0
1.0,27,0.8979591836734694,0.4081632653061224,1427,16.216,0.188,17.583,2,0
1.0,34,0.625,0.0795454545454545,866,15.745,0.05,10.371,1,0
1.0,30,0.989247311827957,0.989247311827957,3103,33.728,0.182,24.998,1,2
1.0,21,0.7560975609756098,0.073170731707317,943,15.21,0.137,16.6,0,0
1.0,36,0.6730769230769231,0.3365384615384615,1018,14.543,0.095,11.983,3,0
1.0,32,0.92,0.92,3124,33.957,0.179,24.656,2,0
1.0,26,0.2830188679245283,0.0,167,5.567,0.206,22.975,5,0
1.0,29,0.9431818181818182,0.1477272727272727,1758,21.181,0.052,11.106,1,0
1.0,24,0.902439024390244,0.5121951219512195,1791,24.203,0.003,10.4,0,0
1.0,29,0.6463414634146342,0.0975609756097561,971,18.321,0.035,11.6,0,0
1.0,25,1.0,0.8942307692307693,2180,20.962,0.188,20.433,5,0
1.0,31,0.8292682926829268,0.8292682926829268,2179,32.044,0.062,13.9,0,0
1.0,34,0.8902439024390244,0.7682926829268293,2051,28.096,0.089,14.8,0,0
1.0,30,0.6219512195121951,0.024390243902439,754,14.784,0.076,11.6,0,0
1.0,29,0.5121951219512195,0.2439024390243902,927,22.071,0.062,12.6,0,0
1.0,28,0.5,0.0365853658536585,694,16.927,0.048,9.7,0,0
1.0,25,0.8554216867469879,0.8554216867469879,2528,35.606,0.123,20.079,1,2
1.0,24,0.5853658536585366,0.048780487804878,801,16.688,0.03,11.3,0,0
1.0,36,0.1666666666666666,0.0,120,10.909,0.12,13.7,1,0
1.0,23,1.0,1.0,2482,30.268,0.019,12.1,0,0
1.0,24,0.96,0.15,2643,27.531,0.047,11.522,2,0
1.0,37,0.9195402298850576,0.9195402298850576,2534,31.675,0.138,20.345,1,0
1.0,34,0.9333333333333332,0.9333333333333332,3572,36.449,0.15,24.959,3,5
1.0,25,1.0,1.0,2475,28.125,0.082,10.303,1,1
1.0,36,0.4747474747474747,0.0101010101010101,781,16.617,0.199,22.518,2,0
1.0,27,0.8679245283018868,0.8679245283018868,3056,33.217,0.117,17.936,3,3
1.0,26,0.9318181818181818,0.8409090909090909,2624,32.0,0.061,16.52,1,0
1.0,24,0.7560975609756098,0.7073170731707317,2119,34.177,0.102,17.6,0,0
1.0,28,0.6818181818181818,0.0681818181818181,983,16.383,0.092,17.969,1,0
1.0,24,0.2682926829268293,0.073170731707317,344,15.636,0.112,13.9,0,0
1.0,26,0.7532467532467533,0.1948051948051948,962,16.586,0.061,8.252,1,0
1.0,25,0.9393939393939394,0.0,1356,14.581,0.097,15.72,5,0
1.0,24,1.0,0.6455696202531646,1746,22.101,0.12,12.139,1,0
1.0,35,0.6493506493506493,0.0779220779220779,1074,21.48,0.195,18.123,1,0
1.0,24,0.2804878048780488,0.0365853658536585,403,17.522,0.071,12.4,0,0
1.0,23,0.7473684210526316,0.7473684210526316,2110,29.718,0.205,27.346,1,0
1.0,26,0.8604651162790697,0.0348837209302325,909,12.284,0.169,16.27,2,0
1.0,25,0.8977272727272727,0.875,2749,34.797,0.141,19.816,1,0
1.0,31,0.7126436781609196,0.1149425287356321,1391,22.435,0.121,19.469,1,0
1.0,31,0.872093023255814,0.5232558139534884,1816,24.213,0.101,13.513,1,0
1.0,27,0.9662921348314608,0.2584269662921348,1969,22.895,0.097,15.649,1,0
1.0,27,0.574468085106383,0.5425531914893617,1065,19.722,0.097,11.152,3,0
1.0,23,0.9029126213592232,0.0,1735,18.656,0.135,18.915,3,0
1.0,24,0.902439024390244,0.1341463414634146,2209,29.851,0.128,18.9,0,0
1.0,33,0.7195121951219512,0.6585365853658537,1463,24.797,0.121,13.5,0,0
1.0,24,0.9514563106796116,0.9514563106796116,3216,32.816,0.172,25.388,5,2
1.0,30,0.3658536585365853,0.2195121951219512,798,26.6,0.078,12.4,0,0
1.0,28,0.8902439024390244,0.4634146341463415,1632,22.356,0.056,8.4,0,0
1.0,28,0.9878048780487804,0.9878048780487804,2490,30.741,0.118,13.3,0,0
1.0,28,0.7386363636363636,0.0,700,10.769,0.123,11.841,1,0
1.0,31,0.3194444444444444,0.0972222222222222,299,13.0,0.128,13.1,0,0
1.0,26,1.0,1.0,2362,31.079,0.079,11.398,1,0
1.0,24,0.9545454545454546,0.4696969696969697,1827,29.0,0.063,13.2,0,0
1.0,35,0.8780487804878049,0.8780487804878049,2291,31.819,0.149,21.7,0,0
1.0,26,0.7195121951219512,0.2682926829268293,1263,21.407,0.068,11.4,0,0
1.0,22,0.971153846153846,0.2403846153846154,1913,18.941,0.194,22.142,3,0
1.0,27,0.2804878048780488,0.0,256,11.13,0.075,14.4,0,0
1.0,27,0.9318181818181818,0.3636363636363636,2221,27.085,0.098,16.327,1,0
1.0,22,0.8170731707317073,0.0975609756097561,1417,21.149,0.156,20.0,0,0
1.0,20,0.625,0.0,666,12.109,0.022,8.36,1,0
1.0,28,0.4137931034482758,0.0229885057471264,384,10.667,0.143,19.881,1,0
1.0,31,0.9310344827586208,0.8390804597701149,2116,26.123,0.144,17.161,1,0
1.0,26,0.7073170731707317,0.0975609756097561,1125,19.397,0.081,16.5,0,0
1.0,30,0.8631578947368421,0.8315789473684211,2819,34.378,0.166,27.269,5,1
1.0,25,0.9878048780487804,0.902439024390244,2824,34.864,0.153,19.0,0,0
1.0,31,0.5609756097560976,0.5609756097560976,1552,33.739,0.043,14.9,0,0
1.0,24,0.3902439024390244,0.2195121951219512,685,21.406,0.049,12.8,0,0
1.0,27,1.0,0.7804878048780488,2848,34.732,0.067,13.1,0,0
1.0,24,0.524390243902439,0.4878048780487805,1416,32.93,0.139,19.6,0,0
1.0,28,0.9056603773584906,0.0,1033,10.76,0.104,20.531,3,0
1.0,32,0.4683544303797468,0.0759493670886076,354,9.568,0.177,28.848,1,0
1.0,37,0.9887640449438202,0.0,2163,24.58,0.105,17.585,1,0
1.0,25,0.9207920792079208,0.5544554455445545,2606,28.022,0.027,12.994,2,0
1.0,29,1.0,0.0288461538461538,2276,21.885,0.065,15.312,3,0
1.0,27,0.5980392156862745,0.1666666666666666,704,11.541,0.064,9.754,3,0
1.0,25,0.9878048780487804,0.4268292682926829,2045,25.247,0.094,13.7,0,0
1.0,27,0.5853658536585366,0.0,721,15.021,0.08,15.0,0,0
1.0,23,0.8493150684931506,0.8493150684931506,2159,34.823,0.167,20.7,1,0
1.0,29,0.9772727272727272,0.4772727272727273,2412,28.047,0.066,13.932,1,0
1.0,34,0.6883116883116883,0.0,1133,21.377,0.046,12.549,1,0
1.0,31,0.6019417475728155,0.0388349514563106,1011,16.306,0.17,19.469,5,0
1.0,25,0.219047619047619,0.0095238095238095,154,6.696,0.032,10.534,5,0
1.0,20,0.4090909090909091,0.0113636363636363,417,11.583,-0.036,6.888,1,0
1.0,27,0.9885057471264368,0.0,2296,26.698,0.096,16.161,1,0
1.0,26,0.6829268292682927,0.6341463414634146,1395,24.911,0.079,15.3,0,0
1.0,27,0.926829268292683,0.7195121951219512,2245,29.539,0.036,11.1,0,0
1.0,20,0.369047619047619,0.0,233,7.516,0.045,13.137,1,0
1.0,29,0.942528735632184,0.0919540229885057,1589,19.378,0.119,15.3,1,0
1.0,25,0.7804878048780488,0.1951219512195122,1149,17.953,0.171,21.0,0,0
1.0,31,0.1219512195121951,0.0,134,13.4,0.036,9.7,0,0
1.0,30,1.0,0.1341463414634146,1281,15.622,0.045,9.1,0,0
1.0,32,0.9240506329113924,0.9240506329113924,2088,28.603,0.169,20.898,1,0
1.0,31,0.8414634146341463,0.0,1108,16.058,0.039,11.8,0,0
1.0,24,0.4390243902439024,0.0,470,13.056,0.01,10.3,0,0
1.0,33,0.6388888888888888,0.4305555555555556,1012,22.0,0.09,12.2,0,0
1.0,35,0.9565217391304348,0.2065217391304347,1580,17.955,0.185,19.405,1,0
1.0,23,0.6744186046511628,0.0348837209302325,1288,22.207,0.102,18.093,1,0
1.0,34,0.6206896551724138,0.0229885057471264,651,12.056,0.118,11.776,1,0
1.0,30,0.8536585365853658,0.8536585365853658,2451,35.014,0.153,20.4,1,0
1.0,26,0.2386363636363636,0.0113636363636363,187,8.905,0.082,11.446,1,0
1.0,25,0.9052631578947368,0.0947368421052631,1738,20.209,0.168,24.462,5,0
1.0,26,0.7560975609756098,0.4512195121951219,1490,24.032,-0.013,8.0,0,0
1.0,25,0.951219512195122,0.2560975609756097,1661,21.295,0.092,12.2,0,0
1.0,29,0.975609756097561,0.5609756097560976,1938,24.225,0.072,14.1,0,0
1.0,23,0.8333333333333334,0.8333333333333334,2145,39.0,0.224,25.4,0,2
1.0,28,0.9897959183673468,0.9897959183673468,2691,27.742,0.121,15.115,2,0
1.0,22,0.7804878048780488,0.7804878048780488,2242,35.031,0.075,20.2,0,0
1.0,29,0.801980198019802,0.801980198019802,1591,19.642,0.032,8.4,2,0
1.0,27,0.8153846153846154,0.4461538461538462,1029,19.415,0.112,16.1,0,0
1.0,26,0.2926829268292683,0.0121951219512195,505,21.042,-0.01,10.6,0,0
1.0,23,1.0,1.0,3013,36.744,0.075,14.7,0,0
1.0,28,0.9325842696629212,0.9325842696629212,3179,38.301,0.015,16.539,1,0
1.0,33,1.0,1.0,3948,37.962,0.222,38.411,3,2
1.0,33,0.3787878787878788,0.3636363636363636,570,22.8,0.093,9.4,2,0
1.0,28,0.9583333333333334,0.0416666666666666,1796,26.029,0.128,16.9,0,0
1.0,27,0.7926829268292683,0.4390243902439024,1675,25.769,0.034,11.6,0,0
1.0,21,0.5609756097560976,0.3292682926829268,826,17.957,0.029,9.5,0,0
1.0,24,0.7195121951219512,0.1097560975609756,646,10.949,0.089,10.1,0,0
1.0,27,1.0,1.0,3281,40.012,0.171,21.9,0,0
1.0,25,0.987012987012987,0.987012987012987,2277,29.961,0.154,22.951,1,0
1.0,24,0.2738095238095238,0.0,212,9.217,0.229,25.715,1,0
1.0,25,0.6025641025641025,0.1282051282051282,711,15.128,0.102,13.138,1,0
1.0,32,0.6744186046511628,0.2790697674418604,983,16.948,0.105,14.104,1,0
1.0,28,0.5454545454545454,0.1212121212121212,517,14.361,0.009,8.4,0,0
1.0,34,0.7674418604651163,0.3953488372093023,2002,30.333,0.144,17.679,1,0
1.0,24,0.9390243902439024,0.1341463414634146,1547,20.091,0.109,16.7,0,0
1.0,25,0.7121212121212122,0.3939393939393939,1140,24.255,0.063,10.0,0,0
1.0,34,0.9438202247191012,0.0898876404494382,1803,21.464,0.047,7.947,1,0
1.0,31,0.1951219512195122,0.0,151,9.438,-0.032,7.7,1,0
1.0,29,0.1954022988505747,0.0,201,11.824,0.17,16.032,1,0
1.0,27,0.6704545454545454,0.25,1157,19.61,0.129,14.586,1,0
1.0,28,0.7682926829268293,0.7682926829268293,2134,33.873,0.153,17.4,0,0
1.0,35,0.648936170212766,0.2765957446808511,1347,22.082,0.057,9.413,1,0
1.0,22,0.7195121951219512,0.3048780487804878,1312,22.237,0.08,12.6,0,0
1.0,22,0.8522727272727273,0.125,1169,15.587,0.173,16.791,1,0
1.0,31,0.7272727272727273,0.2613636363636363,1193,18.641,0.061,13.295,1,0
1.0,24,0.4239130434782608,0.0,415,10.641,0.024,5.237,1,0
1.0,26,0.8863636363636364,0.5681818181818182,2334,29.923,0.16,25.04,1,0
1.0,25,0.8414634146341463,0.7195121951219512,1941,28.13,0.109,14.6,0,0
1.0,28,0.4878048780487805,0.4878048780487805,1439,35.975,0.047,17.5,0,0
1.0,26,0.9878048780487804,0.0853658536585365,1635,20.185,0.085,12.6,0,0
1.0,25,0.3333333333333333,0.0119047619047619,251,8.964,0.062,12.957,1,0
1.0,35,0.7926829268292683,0.4390243902439024,1271,19.554,0.132,18.117,1,0
1.0,29,0.9239130434782608,0.6195652173913043,2002,23.553,0.137,15.917,1,0
1.0,27,0.7272727272727273,0.0389610389610389,694,12.393,0.086,13.046,1,0
1.0,28,0.8048780487804879,0.6097560975609756,1714,25.97,0.098,12.8,0,0
1.0,35,0.8414634146341463,0.8170731707317073,1975,28.623,0.114,15.8,0,0
1.0,27,0.913978494623656,0.0,647,7.612,0.023,7.937,1,0
1.0,29,0.9069767441860463,0.1162790697674418,1106,14.179,0.154,13.459,1,0
1.0,23,0.7926829268292683,0.7439024390243902,2016,31.015,0.105,18.1,0,0
1.0,23,0.2575757575757575,0.0,115,6.765,0.0,8.9,1,0
1.0,26,0.77,0.12,1581,20.532,0.14,16.217,2,0
1.0,25,0.4634146341463415,0.1829268292682926,713,18.763,0.04,10.1,0,0
1.0,30,0.3658536585365853,0.3658536585365853,1013,33.767,0.085,17.9,0,0
1.0,25,0.3972602739726027,0.0,256,8.828,0.075,13.9,0,0
1.0,30,0.8414634146341463,0.8292682926829268,2470,35.797,0.101,16.0,0,0
1.0,24,0.8536585365853658,0.8414634146341463,2375,33.929,0.107,16.8,0,0
1.0,34,0.5980392156862745,0.1568627450980392,766,12.557,0.027,5.212,3,0
1.0,24,0.6097560975609756,0.1341463414634146,1044,20.88,0.069,13.5,1,0
1.0,30,0.951219512195122,0.951219512195122,2562,32.846,0.062,15.1,0,0
1.0,26,0.8351648351648352,0.8351648351648352,2544,33.474,0.197,26.595,1,2
1.0,36,0.6707317073170732,0.073170731707317,875,15.909,0.115,11.2,0,0
1.0,36,0.98989898989899,0.8686868686868687,3350,34.184,0.075,14.091,2,0
1.0,23,0.2602739726027397,0.0,181,9.526,0.186,18.0,0,0
1.0,30,0.4534883720930232,0.0,375,9.615,0.027,5.697,3,0
1.0,27,0.926829268292683,0.2317073170731707,1209,15.908,0.067,10.5,0,0
1.0,35,0.8977272727272727,0.1022727272727272,1977,25.025,0.086,19.741,1,0
1.0,21,0.7560975609756098,0.1829268292682926,1352,21.806,0.021,10.6,2,0
1.0,26,0.902439024390244,0.3658536585365853,1907,25.77,0.068,15.6,0,0
1.0,27,0.8170731707317073,0.7195121951219512,2072,30.925,0.044,10.7,0,0
1.0,23,1.0,1.0,2690,32.805,0.105,18.1,0,0
1.0,33,0.4861111111111111,0.1944444444444444,393,11.229,0.031,3.093,1,0
1.0,33,1.0,0.425287356321839,2043,23.483,0.098,13.096,1,0
1.0,38,0.6020408163265306,0.3775510204081632,1252,21.22,0.13,10.842,2,0
1.0,25,0.6206896551724138,0.1954022988505747,754,13.963,0.007,8.949,1,0
1.0,32,0.902439024390244,0.8902439024390244,2605,35.203,0.158,21.3,0,0
1.0,31,0.6162790697674418,0.0,576,10.868,0.01,10.457,2,0
1.0,24,0.6470588235294118,0.0686274509803921,744,11.273,0.066,9.002,3,0
1.0,23,0.898876404494382,0.1235955056179775,1608,20.1,0.074,14.713,1,0
1.0,22,0.6595744680851063,0.0106382978723404,624,10.065,0.032,7.587,1,0
1.0,28,0.8640776699029126,0.1650485436893204,1874,21.056,0.061,13.865,3,0
1.0,29,0.5348837209302325,0.1046511627906976,686,14.913,0.048,10.376,1,0
1.0,30,0.975609756097561,0.3780487804878049,1585,19.812,0.058,11.5,0,0
1.0,25,0.5609756097560976,0.024390243902439,330,7.174,0.175,19.1,0,0
1.0,30,1.0,1.0,1768,18.041,0.118,10.954,2,0
1.0,26,0.8787878787878788,0.3939393939393939,1757,30.293,0.087,12.6,0,0
1.0,23,0.6097560975609756,0.3414634146341463,1299,25.98,0.059,16.1,0,0
1.0,25,0.7263157894736842,0.1578947368421052,1041,15.087,0.071,13.85,1,0
1.0,23,0.3414634146341463,0.0365853658536585,417,14.893,0.092,12.4,1,0
1.0,28,0.4390243902439024,0.0,529,14.694,0.054,9.9,1,0
1.0,25,0.7804878048780488,0.3048780487804878,1228,19.188,0.043,10.7,0,0
1.0,24,0.2439024390243902,0.0,205,10.25,0.07,11.0,0,0
1.0,34,0.896551724137931,0.2298850574712643,1295,16.603,0.089,11.443,1,0
1.0,34,0.6707317073170732,0.073170731707317,1075,19.545,0.013,8.0,3,0
1.0,26,0.8441558441558441,0.8441558441558441,1497,23.031,0.032,11.623,1,0
1.0,28,1.0,0.0,1880,21.124,0.169,18.801,1,0
1.0,23,0.4390243902439024,0.0853658536585365,564,15.667,0.034,10.4,0,0
1.0,37,0.8505747126436781,0.0,1364,18.432,0.083,11.299,1,0
1.0,28,0.946236559139785,0.946236559139785,3130,35.568,0.141,18.431,1,0
1.0,26,0.9390243902439024,0.9390243902439024,2533,32.896,0.068,12.8,0,0
1.0,33,0.5853658536585366,0.048780487804878,829,17.271,0.0,7.7,0,0
1.0,31,0.8679245283018868,0.8301886792452831,1816,19.739,0.179,20.478,3,0
1.0,31,0.8701298701298701,0.0,969,14.463,0.081,12.153,1,0
1.0,25,1.0,0.4242424242424242,1752,26.545,0.14,18.0,0,0
1.0,24,0.484375,0.0625,495,15.968,0.019,9.2,0,0
1.0,34,0.7560975609756098,0.0121951219512195,610,9.839,0.047,8.9,0,0
1.0,34,0.7011494252873564,0.0344827586206896,1033,16.934,0.153,15.309,1,0
1.0,26,0.72,0.52,1097,20.315,0.127,17.0,1,0
1.0,25,0.7777777777777778,0.1666666666666666,1479,21.129,0.141,15.762,1,0
1.0,24,0.524390243902439,0.1097560975609756,715,16.628,0.027,9.0,1,0
1.0,27,0.5487804878048781,0.5365853658536586,1481,32.911,0.068,13.5,0,0
1.0,35,0.9223300970873788,0.0679611650485436,1707,17.968,0.098,13.292,5,0
1.0,24,0.1954022988505747,0.0114942528735632,185,10.882,0.109,13.37,1,0
1.0,24,0.8089887640449438,0.146067415730337,1732,24.056,0.119,16.859,1,0
1.0,25,0.1808510638297872,0.0212765957446808,247,14.529,0.039,9.114,1,0
1.0,25,0.8048780487804879,0.1951219512195122,1316,19.939,0.102,12.7,0,0
1.0,24,0.8924731182795699,0.4086021505376344,2146,25.855,0.089,14.262,1,0
1.0,34,0.8876404494382022,0.2134831460674157,971,12.291,0.108,10.015,1,0
1.0,25,0.975609756097561,0.951219512195122,2470,30.875,0.087,15.7,0,0
1.0,23,0.8939393939393939,0.5151515151515151,1791,30.356,0.129,17.3,0,0
1.0,30,0.8021978021978022,0.8021978021978022,2597,35.575,0.14,29.023,2,2
1.0,33,0.6310679611650486,0.0388349514563106,655,10.077,0.132,10.137,5,0
1.0,37,0.9904761904761904,0.238095238095238,2865,27.548,0.085,12.789,5,0
1.0,25,1.0,0.902439024390244,2434,29.683,0.095,15.7,0,0
1.0,24,0.4772727272727273,0.1931818181818181,481,11.452,0.088,11.546,1,0
1.0,28,0.7368421052631579,0.031578947368421,596,8.514,0.061,11.117,5,0
1.0,33,0.9397590361445785,0.4337349397590361,2173,27.859,0.18,18.162,1,0
1.0,30,0.7195121951219512,0.6463414634146342,1819,30.831,0.061,12.551,1,0
1.0,25,0.6951219512195121,0.1707317073170731,1482,26.0,0.116,18.137,1,0
1.0,24,0.926829268292683,0.926829268292683,1852,24.368,0.187,19.2,0,0
1.0,28,0.6951219512195121,0.048780487804878,1107,19.421,0.056,9.8,0,0
1.0,27,0.9894736842105264,0.1368421052631579,1980,21.064,0.045,12.782,1,0
1.0,27,0.8536585365853658,0.6951219512195121,1874,26.771,0.056,16.2,0,0
1.0,34,0.981132075471698,0.981132075471698,3744,36.0,0.135,19.499,3,0
1.0,24,0.9431818181818182,0.9431818181818182,2166,26.096,0.076,12.57,1,0
1.0,23,0.4270833333333333,0.0520833333333333,924,22.537,0.111,14.917,1,0
1.0,24,0.970873786407767,0.970873786407767,3274,32.74,0.164,21.627,5,1
1.0,23,0.7804878048780488,0.0365853658536585,1230,19.219,0.035,11.6,0,0
1.0,31,0.9782608695652174,0.0217391304347826,2220,24.667,0.091,15.895,1,0
1.0,29,0.4886363636363636,0.0454545454545454,908,21.116,0.027,10.512,1,0
1.0,32,0.18,0.01,301,16.722,0.048,10.504,2,0
1.0,30,0.2195121951219512,0.1219512195121951,409,22.722,-0.023,9.2,0,0
1.0,24,0.8260869565217391,0.1956521739130435,1102,14.5,0.027,8.549,1,0
1.0,26,0.9861111111111112,0.5972222222222222,1718,24.197,0.114,12.513,1,0
1.0,26,0.5342465753424658,0.1780821917808219,777,19.923,0.086,14.2,0,0
1.0,27,0.6463414634146342,0.1463414634146341,961,18.132,0.135,17.4,0,0
1.0,26,0.5,0.4444444444444444,1064,29.556,0.086,15.0,0,0
1.0,25,0.942528735632184,0.1149425287356321,1168,14.244,0.137,14.41,1,0
1.0,28,0.8780487804878049,0.5121951219512195,1667,23.153,0.063,13.4,0,0
1.0,34,0.5487804878048781,0.1829268292682926,1122,24.933,0.094,10.0,1,0
1.0,24,0.7804878048780488,0.7439024390243902,2022,31.594,0.133,17.5,0,0
1.0,29,0.9587628865979382,0.9587628865979382,2695,28.978,0.173,21.944,2,1
1.0,25,0.46,0.0,440,9.565,0.13,14.885,2,0
1.0,35,0.7974683544303798,0.7974683544303798,2078,32.984,0.033,13.177,1,0
1.0,25,1.0,1.0,2541,29.547,0.062,12.9,1,0
1.0,25,0.7317073170731707,0.7317073170731707,2385,39.75,0.141,20.5,1,0
1.0,35,0.9574468085106383,0.9574468085106383,2882,32.022,0.201,27.829,3,2
1.0,33,0.8313253012048193,0.8313253012048193,2511,36.391,0.172,20.869,1,0
1.0,28,0.8536585365853658,0.4024390243902439,1755,25.071,0.12,16.9,0,0
1.0,36,0.89,0.88,2490,27.978,0.121,14.615,2,0
1.0,25,0.4772727272727273,0.0227272727272727,687,16.357,0.041,9.657,1,0
1.0,19,0.3838383838383838,0.1313131313131313,376,9.895,-0.064,2.876,2,0
1.0,24,0.981132075471698,0.7735849056603774,3065,29.471,0.102,18.818,5,0
1.0,31,0.625,0.375,1229,22.345,0.061,8.615,1,0
1.0,29,0.1363636363636363,0.0454545454545454,187,20.778,0.026,11.1,0,0
1.0,21,0.6951219512195121,0.0365853658536585,894,15.684,0.016,11.4,0,0
1.0,24,0.7560975609756098,0.7073170731707317,1725,27.823,0.156,16.7,0,0
1.0,30,0.3658536585365853,0.2926829268292683,673,22.433,0.021,12.2,0,0
1.0,35,0.4473684210526316,0.4078947368421052,937,27.559,0.091,12.357,1,0
1.0,32,0.5287356321839081,0.0344827586206896,381,8.283,0.155,17.715,1,0
1.0,31,0.9487179487179488,0.2051282051282051,1625,21.959,0.143,16.04,1,0
1.0,27,0.4634146341463415,0.0,266,7.0,0.235,20.5,0,0
1.0,24,0.4428571428571428,0.0,224,7.226,0.199,20.403,1,0
1.0,34,0.5,0.2023809523809523,877,20.881,0.1,15.785,1,0
1.0,30,0.3536585365853658,0.024390243902439,635,21.897,0.083,14.1,0,0
1.0,37,0.8484848484848485,0.0303030303030303,1490,17.738,0.092,13.864,2,0
1.0,27,0.4878048780487805,0.073170731707317,788,19.7,0.043,15.5,0,0
1.0,23,0.3658536585365853,0.073170731707317,472,15.733,0.132,16.2,0,0
1.0,21,0.8888888888888888,0.4166666666666667,1139,17.797,0.131,16.2,0,0
1.0,27,0.7439024390243902,0.6219512195121951,1799,29.492,0.115,16.2,1,0
1.0,29,0.4736842105263157,0.031578947368421,592,13.156,0.171,19.238,1,0
1.0,25,0.2804878048780488,0.0,263,11.435,0.018,9.6,0,0
1.0,33,1.0,0.0227272727272727,1444,16.409,0.077,13.718,1,0
1.0,25,0.6951219512195121,0.6951219512195121,1949,34.193,0.212,25.6,0,2
1.0,29,0.956989247311828,0.956989247311828,3291,36.978,0.254,34.327,1,2
1.0,24,0.8170731707317073,0.024390243902439,1157,17.269,0.012,8.7,0,0
1.0,30,0.9545454545454546,0.625,2332,27.762,0.108,13.05,1,0
1.0,21,0.902439024390244,0.3902439024390244,1131,15.284,0.025,9.4,0,0
1.0,32,0.8414634146341463,0.1585365853658536,1219,17.667,0.055,10.0,0,0
1.0,33,0.7926829268292683,0.0,1079,16.6,0.053,8.6,0,0
1.0,27,0.8961038961038961,0.5844155844155844,1021,14.797,0.132,17.056,1,0
1.0,28,0.9775280898876404,0.0898876404494382,1682,19.333,0.12,15.52,1,0
1.0,26,0.5121951219512195,0.1707317073170731,804,19.143,0.0,7.6,0,0
1.0,24,0.4021739130434782,0.0108695652173913,380,10.27,0.127,15.38,2,0
1.0,26,0.8170731707317073,0.024390243902439,1430,21.343,0.151,18.5,0,0
1.0,23,0.8850574712643678,0.7471264367816092,1977,25.675,0.105,15.884,1,0
1.0,25,0.2195121951219512,0.0,340,18.889,0.042,8.7,1,0
1.0,30,0.8888888888888888,0.0202020202020202,1937,22.011,0.113,15.19,2,0
1.0,33,0.7560975609756098,0.7560975609756098,1971,31.79,0.085,21.4,0,0
1.0,28,0.9772727272727272,0.1022727272727272,1743,20.267,0.075,11.499,1,0
1.0,28,0.4166666666666667,0.125,679,22.633,0.092,14.4,0,0
1.0,21,0.821917808219178,0.1095890410958904,1167,19.45,0.07,13.5,0,0
1.0,26,0.6744186046511628,0.1976744186046511,1228,21.172,0.058,11.078,1,0
1.0,27,0.7191011235955056,0.7191011235955056,2175,33.984,0.178,23.559,1,0
1.0,39,0.9090909090909092,0.0,1433,17.912,0.074,9.434,1,0
1.0,24,0.5394736842105263,0.0,513,12.512,0.085,12.022,1,0
1.0,31,0.8780487804878049,0.4756097560975609,1686,23.417,0.06,14.9,0,0
