ID,salary_perc,age,games_played_perc,games_started_perc,minutes_played,avg_minutes_played,WS48,PER,team_successes,player_successes,WS
rondora01,0.023,32,0.5609756097560976,0.35365853658536583,1369,29.761,0.046,12.1,0,0,1.3119583333333333
hezonma01,0.016,23,0.7073170731707317,0.2926829268292683,1206,20.793,-0.004,10.8,0,0,-0.10049999999999999
scottmi01,0.044,30,0.9468085106382979,0.031914893617021274,1588,17.843,0.055,9.61,1,0,1.8195833333333333
arcidry01,0.027,24,0.9878048780487805,0.3902439024390244,1961,24.21,0.091,11.6,0,0,3.7177291666666665
leonaka01,0.3,27,0.7924528301886793,0.7924528301886793,2979,35.464,0.224,38.642,5,7,13.902000000000001
diallch01,0.015,22,0.7804878048780488,0.012195121951219513,896,14.0,0.139,17.5,0,0,2.594666666666667
korkmfu01,0.015,21,0.5531914893617021,0.07446808510638298,715,13.75,0.078,12.147,1,0,1.161875
cookqu01,0.027,25,0.875,0.09615384615384616,1252,13.758,0.082,14.558,3,0,2.1388333333333334
holmeri01,0.044,25,0.8536585365853658,0.04878048780487805,1184,16.914,0.174,20.7,0,0,4.292
belljo01,0.002,24,0.7980769230769231,0.04807692307692308,894,10.771,0.097,15.415,3,0,1.8066250000000001
theisda01,0.046,26,0.8021978021978022,0.02197802197802198,950,13.014,0.185,17.365,1,0,3.6614583333333335
bryanth01,0.073,21,0.8780487804878049,0.6463414634146342,1496,20.778,0.18,21.0,0,0,5.609999999999999
greenje02,0.008,32,0.9390243902439024,0.5365853658536586,2097,27.234,0.082,13.6,0,0,3.5823750000000003
aminual01,0.085,28,0.9897959183673469,0.9897959183673469,2691,27.742,0.121,15.115,2,0,6.7835624999999995
hoodro01,0.052,26,0.8979591836734694,0.5,2266,25.75,0.066,15.059,2,0,3.1157500000000002
houseda01,0.032,25,0.4946236559139785,0.13978494623655913,1120,24.348,0.113,12.776,1,0,2.6366666666666667
matthwe02,0.023,32,0.8488372093023255,0.8372093023255814,2210,30.274,0.062,10.505,1,0,2.8545833333333337
cartevi01,0.023,42,0.926829268292683,0.10975609756097561,1330,17.5,0.069,11.8,0,0,1.9118750000000002
chandty01,0.023,36,0.6707317073170732,0.07317073170731707,875,15.909,0.115,11.2,0,0,2.0963541666666665
muscami01,0.019,27,0.7804878048780488,0.12195121951219512,1306,20.406,0.092,10.8,0,0,2.5031666666666665
lambje01,0.096,26,0.9634146341463414,0.6707317073170732,2250,28.481,0.113,17.3,0,0,5.296875
rubiori01,0.148,28,0.8390804597701149,0.8275862068965517,2067,28.315,0.094,15.53,1,0,4.047875
cartemi01,0.019,27,0.3793103448275862,0.011494252873563218,464,14.061,0.103,16.975,1,0,0.9956666666666666
oubreke01,0.143,23,0.8414634146341463,0.23170731707317074,1935,28.043,0.055,15.2,0,0,2.2171875
harrito02,0.3,26,1.0,1.0,3290,35.0,0.12,19.456,1,0,8.225
marjabo01,0.032,30,0.7340425531914894,0.1276595744680851,786,11.391,0.211,27.546,1,0,3.4551250000000002
portibo01,0.137,23,0.6097560975609756,0.34146341463414637,1299,25.98,0.059,16.1,0,0,1.5966874999999998
robingl02,0.017,25,0.5813953488372093,0.20930232558139536,646,12.92,0.055,9.143,1,0,0.7402083333333334
carrode01,0.067,32,0.8275862068965517,0.12643678160919541,1822,25.306,0.087,12.477,1,0,3.3023749999999996
valanjo01,0.147,26,0.5975609756097561,0.32926829268292684,1091,22.265,0.185,24.4,0,0,4.2048958333333335
adamsja01,0.001,22,0.4146341463414634,0.012195121951219513,428,12.588,0.011,7.6,0,0,0.09808333333333331
brogdma01,0.183,26,0.7319587628865979,0.6804123711340206,2030,28.592,0.17,19.346,2,0,7.189583333333334
redicjj01,0.124,34,0.9361702127659575,0.7978723404255319,2755,31.307,0.119,16.491,1,0,6.830104166666666
grantje02,0.002,26,0.7241379310344828,0.011494252873563218,953,15.127,0.087,10.754,1,0,1.7273125
lylestr01,0.05,23,0.6979166666666666,0.020833333333333332,1128,16.836,0.051,12.669,1,0,1.1985
paytoel01,0.073,24,0.5121951219512195,0.5121951219512195,1250,29.762,0.058,14.0,0,0,1.5104166666666667
rosede01,0.067,30,0.6219512195121951,0.15853658536585366,1392,27.294,0.103,19.5,0,0,2.987
nwabada01,0.008,26,0.6219512195121951,0.17073170731707318,984,19.294,0.068,12.5,0,0,1.3940000000000001
jordade01,0.091,30,0.8414634146341463,0.8414634146341463,2047,29.667,0.166,19.0,0,0,7.079208333333334
bledser01,0.143,29,0.9587628865979382,0.9587628865979382,2695,28.978,0.173,21.944,2,1,9.713229166666666
russeda01,0.25,22,0.9885057471264368,0.9885057471264368,2596,30.186,0.098,20.101,1,0,5.300166666666667
bogdabo02,0.156,29,0.9883720930232558,0.9883720930232558,2721,32.012,0.127,16.974,1,0,7.1993125000000004
mcgeeja01,0.037,31,0.9146341463414634,0.7560975609756098,1671,22.28,0.169,21.8,0,0,5.8833125
bendedr01,0.002,21,0.5609756097560976,0.32926829268292684,826,17.957,0.029,9.5,0,0,0.49904166666666666
birchkh01,0.027,26,0.632183908045977,0.011494252873563218,735,13.364,0.209,21.303,1,0,3.2003124999999994
randlju01,0.165,24,0.8902439024390244,0.5975609756097561,2232,30.575,0.131,20.9,0,0,6.0915
holidju01,0.044,29,1.0,0.9390243902439024,2607,31.793,0.039,10.0,0,0,2.1181875
greenja01,0.044,28,0.8068181818181818,0.10227272727272728,1512,21.296,0.102,16.037,1,0,3.2129999999999996
turnemy01,0.165,22,0.9069767441860465,0.9069767441860465,2245,28.782,0.143,18.577,1,0,6.688229166666666
willijo04,0.001,23,0.2926829268292683,0.0,372,15.5,0.129,15.1,0,0,0.99975
horfoal01,0.257,32,0.8461538461538461,0.8461538461538461,2283,29.649,0.182,22.431,1,0,8.656374999999999
nancela02,0.117,26,0.8170731707317073,0.36585365853658536,1795,26.791,0.131,18.6,0,0,4.898854166666667
caulewi01,0.02,25,0.9878048780487805,0.9878048780487805,2213,27.321,0.145,18.0,0,0,6.685104166666666
kaminfr01,0.044,25,0.573170731707317,0.0,755,16.064,0.114,16.8,0,0,1.793125
noelne01,0.017,24,0.9425287356321839,0.022988505747126436,1115,13.598,0.196,20.204,1,0,4.552916666666667
dinwisp01,0.097,25,0.8390804597701149,0.04597701149425287,2045,28.014,0.12,17.149,1,0,5.1125
jonesty01,0.093,22,0.8292682926829268,0.2804878048780488,1560,22.941,0.092,13.7,0,0,2.99
bradlav01,0.044,28,0.7682926829268293,0.7682926829268293,1905,30.238,0.008,7.6,0,0,0.3175
mclembe01,0.019,25,0.23170731707317074,0.0,158,8.316,0.061,10.5,0,0,0.20079166666666667
noahjo01,0.003,33,0.5121951219512195,0.012195121951219513,693,16.5,0.152,18.6,0,0,2.1945
ellinwa01,0.073,31,0.6627906976744186,0.4883720930232558,1428,25.053,0.096,12.376,1,0,2.856
roziete01,0.182,24,0.967032967032967,0.15384615384615385,1953,22.193,0.086,13.687,1,0,3.499125
vonleno01,0.018,23,0.8292682926829268,0.6951219512195121,1722,25.324,0.089,13.9,0,0,3.1928749999999995
aldrila01,0.238,33,0.9887640449438202,0.9887640449438202,2931,33.307,0.166,24.88,1,0,10.136375000000001
pinsoth01,0.013,23,0.2413793103448276,0.0,233,11.095,0.0,9.82,1,0,0.0
lopezro01,0.044,30,0.9024390243902439,0.43902439024390244,1606,21.703,0.081,15.9,0,0,2.710125
klebima01,0.073,27,0.8658536585365854,0.21951219512195122,1502,21.155,0.112,13.1,0,0,3.5046666666666666
laymaja01,0.033,24,0.7857142857142857,0.336734693877551,1347,17.494,0.112,13.485,2,0,3.1430000000000002
danietr01,0.004,27,0.6219512195121951,0.012195121951219513,760,14.902,0.019,9.8,0,0,0.30083333333333334
morrima02,0.021,29,0.7241379310344828,0.1839080459770115,1329,21.095,0.06,12.23,1,0,1.66125
templga01,0.044,32,0.9204545454545454,0.625,2103,25.963,0.052,8.664,1,0,2.27825
bullore01,0.037,27,0.7682926829268293,0.7317073170731707,1879,29.825,0.079,10.5,0,0,3.0925208333333334
bookede01,0.25,22,0.7804878048780488,0.7804878048780488,2242,35.031,0.075,20.2,0,0,3.5031250000000003
carusal01,0.025,24,0.3048780487804878,0.04878048780487805,531,21.24,0.09,13.9,0,0,0.995625
anthoca01,0.02,34,0.12195121951219512,0.024390243902439025,294,29.4,0.049,10.9,1,0,0.30012500000000003
zubaciv01,0.059,21,0.7159090909090909,0.45454545454545453,1079,17.127,0.148,19.759,1,0,3.326916666666666
greenda02,0.134,31,0.9811320754716981,0.9811320754716981,2900,27.885,0.128,15.346,5,0,7.733333333333333
riverau01,0.02,26,0.9247311827956989,0.16129032258064516,2243,26.081,0.028,8.591,1,0,1.3084166666666668
howardw01,0.023,33,0.10975609756097561,0.10975609756097561,230,25.556,0.125,17.4,0,0,0.5989583333333334
walkeke02,0.3,28,1.0,1.0,2863,34.915,0.124,21.7,0,2,7.396083333333333
butleji01,0.3,29,0.8191489361702128,0.8191489361702128,2606,33.844,0.174,24.265,1,0,9.44675
hillge01,0.093,32,0.7731958762886598,0.13402061855670103,1697,22.627,0.103,17.652,2,0,3.6414791666666666
cabocbr01,0.017,23,0.4146341463414634,0.23170731707317074,800,23.529,0.09,12.4,0,0,1.5
mccawpa01,0.037,23,0.37735849056603776,0.009433962264150943,445,11.125,0.06,8.189,5,0,0.55625
chandwi01,0.023,31,0.625,0.375,1229,22.345,0.061,8.615,1,0,1.5618541666666665
wrighde01,0.087,26,0.9146341463414634,0.15853658536585366,1699,22.653,0.121,15.5,0,0,4.282895833333334
miltosh01,0.013,22,0.24390243902439024,0.0,268,13.4,0.054,9.3,1,0,0.3015
townska01,0.25,23,0.9390243902439024,0.9390243902439024,2545,33.052,0.196,26.3,0,0,10.392083333333334
sumneed01,0.018,23,0.27906976744186046,0.023255813953488372,212,8.833,0.023,7.719,1,0,0.10158333333333334
mccontj01,0.032,26,0.9042553191489362,0.031914893617021274,1545,18.176,0.095,13.977,1,0,3.0578125000000003
satorto01,0.092,27,0.975609756097561,0.6585365853658537,2164,27.05,0.104,14.1,0,0,4.688666666666666
davised01,0.044,29,0.9655172413793104,0.011494252873563218,1487,17.702,0.189,17.856,1,0,5.8550625
gayru01,0.133,32,0.8539325842696629,0.5730337078651685,2021,26.592,0.115,19.006,1,0,4.841979166666667
tollian01,0.004,33,0.7926829268292683,0.0,1079,16.6,0.053,8.6,0,0,1.1913958333333332
beverpa01,0.113,30,0.9545454545454546,0.625,2332,27.762,0.108,13.05,1,0,5.247
caldwke01,0.075,25,1.0,0.2804878048780488,2035,24.817,0.094,12.9,0,0,3.985208333333333
payneca01,0.002,24,0.4878048780487805,0.15853658536585366,712,17.8,0.034,11.5,0,0,0.5043333333333334
dudleja01,0.023,33,0.7241379310344828,0.3103448275862069,1302,20.667,0.071,8.116,1,0,1.9258749999999998
youngth01,0.118,30,0.9883720930232558,0.9883720930232558,2619,30.812,0.133,17.057,1,0,7.2568125
sefolth01,0.023,34,0.6206896551724138,0.022988505747126436,651,12.056,0.118,11.776,1,0,1.6003749999999999
wanambr01,0.013,29,0.43956043956043955,0.0,360,9.0,0.14,15.177,1,0,1.05
burketr01,0.002,26,0.7073170731707317,0.0975609756097561,1125,19.397,0.081,16.5,0,0,1.8984375
burksal01,0.021,27,0.7804878048780488,0.2926829268292683,1375,21.484,0.052,12.7,0,0,1.4895833333333333
lopezbr01,0.111,30,0.9896907216494846,0.9896907216494846,2760,28.75,0.139,17.222,2,0,7.992500000000001
bouchch01,0.015,26,0.2830188679245283,0.0,167,5.567,0.206,22.975,5,0,0.7167083333333334
finnedo01,0.037,25,0.9878048780487805,0.3170731707317073,1985,24.506,0.08,11.0,0,0,3.3083333333333336
harrish01,0.015,25,0.8902439024390244,0.13414634146341464,1430,19.589,0.047,12.4,0,0,1.4002083333333333
irvinky01,0.291,26,0.8351648351648352,0.8351648351648352,2544,33.474,0.197,26.595,1,2,10.441
mudiaem01,0.016,22,0.7195121951219512,0.5121951219512195,1607,27.237,0.024,14.6,0,0,0.8035
mckinal01,0.022,26,0.9038461538461539,0.057692307692307696,1238,13.17,0.1,12.957,3,0,2.579166666666667
loveke01,0.265,30,0.2682926829268293,0.25609756097560976,598,27.182,0.104,19.5,0,0,1.2956666666666667
holliro01,0.023,24,0.7241379310344828,0.2413793103448276,1296,20.571,0.047,13.967,1,0,1.269
dedmode01,0.122,29,0.7804878048780488,0.6341463414634146,1609,25.141,0.119,16.0,0,0,3.9889791666666667
pattepa01,0.021,29,0.7682926829268293,0.06097560975609756,861,13.667,0.061,8.1,1,0,1.0941875
korveky01,0.023,37,0.8505747126436781,0.0,1364,18.432,0.083,11.299,1,0,2.3585833333333333
clarkga01,0.007,24,0.5698924731182796,0.021505376344086023,645,12.17,0.075,9.219,1,0,1.0078125
barneha02,0.221,26,0.9390243902439024,0.9390243902439024,2533,32.896,0.068,12.8,0,0,3.588416666666667
oquinky01,0.02,28,0.5348837209302325,0.03488372093023256,373,8.109,0.129,16.652,1,0,1.0024375
randlch01,0.001,25,0.5975609756097561,0.024390243902439025,743,15.163,0.039,9.9,0,0,0.6036875
middlkh01,0.28,27,0.9484536082474226,0.9484536082474226,2908,31.609,0.122,19.664,2,0,7.391166666666667
hardeja01,0.35,29,0.956989247311828,0.956989247311828,3291,36.978,0.254,34.327,1,2,17.414875
netora01,0.016,26,0.45977011494252873,0.011494252873563218,494,12.35,0.111,13.31,1,0,1.1423750000000001
josepco01,0.11,27,1.0,0.10465116279069768,2148,24.977,0.081,11.556,1,0,3.62475
rosste01,0.115,27,0.9885057471264368,0.0,2296,26.698,0.096,16.161,1,0,4.592
winslju01,0.119,22,0.8048780487804879,0.6341463414634146,1959,29.682,0.069,12.8,0,0,2.8160625000000006
morrima03,0.136,30,0.8823529411764706,0.8823529411764706,2324,30.987,0.089,17.186,1,0,4.309083333333333
greendr01,0.204,29,0.6615384615384615,0.6615384615384615,1222,28.419,0.043,12.5,0,0,1.0947083333333332
harrijo01,0.147,28,0.9342105263157895,0.9342105263157895,2195,30.915,0.097,13.731,1,0,4.435729166666667
hieldbu01,0.228,27,1.0,0.6111111111111112,2216,30.778,0.065,16.0,0,0,3.000833333333333
willike04,0.018,25,0.5416666666666666,0.25,832,21.333,0.052,7.5,0,0,0.9013333333333332
silvach01,0.014,23,0.6027397260273972,0.0,346,7.864,0.18,17.3,3,0,1.2975
siakapa01,0.28,25,0.8554216867469879,0.8554216867469879,2528,35.606,0.123,20.079,1,2,6.478000000000001
augusdj01,0.061,32,0.7948717948717948,0.16666666666666666,1548,24.968,0.098,15.352,1,0,3.1605000000000003
haywago01,0.261,29,0.6404494382022472,0.5955056179775281,1897,33.281,0.157,19.093,2,0,6.204770833333334
gallida01,0.179,31,0.8734177215189873,0.8734177215189873,2046,29.652,0.165,20.968,1,0,7.033125000000001
millspa01,0.093,34,0.7608695652173914,0.7282608695652174,1699,24.271,0.135,20.861,2,0,4.7784375
johnsty01,0.019,27,0.5657894736842105,0.11842105263157894,802,18.651,0.047,11.818,1,0,0.7852916666666667
meltode01,0.088,21,0.821917808219178,0.1095890410958904,1167,19.45,0.07,13.5,0,0,1.7018750000000002
jacksjo02,0.044,22,0.3013698630136986,0.0,381,17.318,0.063,14.1,0,0,0.5000625
bembrde01,0.016,25,0.6417910447761194,0.05970149253731343,915,21.279,0.01,9.6,0,0,0.19062500000000002
thomptr01,0.085,28,0.8769230769230769,0.7846153846153846,1721,30.193,0.086,16.8,0,0,3.083458333333333
rondora01,0.069,33,0.6956521739130435,0.03260869565217391,1379,21.547,0.068,19.144,5,0,1.9535833333333334
ingrabr01,0.25,22,0.8611111111111112,0.8611111111111112,2104,33.935,0.116,18.8,0,1,5.084666666666667
murrade01,0.131,23,0.9295774647887324,0.8169014084507042,1687,25.561,0.074,16.2,0,0,2.6007916666666664
scottmi01,0.046,31,0.935064935064935,0.14285714285714285,1227,17.042,0.099,11.409,1,0,2.5306875
gasolma01,0.023,35,0.6626506024096386,0.6506024096385542,1389,25.255,0.124,13.332,1,0,3.58825
konchjo01,0.019,23,0.2602739726027397,0.0,181,9.526,0.186,18.0,0,0,0.701375
mooreet01,0.021,30,0.7777777777777778,0.08333333333333333,1020,18.214,0.042,11.3,0,0,0.8925000000000001
chiozch01,0.004,24,0.42105263157894735,0.02631578947368421,466,14.562,0.06,14.107,1,0,0.5824999999999999
cookqu01,0.018,26,0.5434782608695652,0.010869565217391304,532,10.64,0.028,10.879,5,0,0.31033333333333335
jacksfr01,0.006,21,0.8194444444444444,0.027777777777777776,797,13.508,0.012,9.1,0,0,0.19925
belljo01,0.005,25,0.3972602739726027,0.0,256,8.828,0.075,13.9,0,0,0.39999999999999997
gordoer01,0.155,31,0.5714285714285714,0.32142857142857145,1426,29.708,0.024,15.465,1,0,0.7130000000000001
beaslma01,0.123,23,0.859375,0.21875,1209,21.982,0.048,12.7,0,0,1.209
greenje02,0.023,33,0.7142857142857143,0.047619047619047616,1301,21.683,0.105,18.353,1,0,2.8459375
hoodro01,0.092,27,0.28378378378378377,0.28378378378378377,619,29.476,0.085,12.2,1,0,1.0961458333333334
jonesda03,0.014,24,0.8208955223880597,0.40298507462686567,887,16.127,0.152,15.6,0,0,2.808833333333333
matthwe02,0.033,33,0.927710843373494,0.927710843373494,1881,24.429,0.094,9.469,1,0,3.6836249999999997
craigto01,0.015,29,0.8369565217391305,0.32608695652173914,1447,18.792,0.09,13.389,2,0,2.713125
bogdabo01,0.165,27,0.8472222222222222,0.3888888888888889,1766,28.951,0.084,15.2,0,0,3.0905000000000005
gallola01,0.019,28,1.0,0.09090909090909091,1702,25.788,0.087,12.3,0,0,3.084875
jeffrda01,0.013,22,0.18055555555555555,0.0,141,10.846,0.102,11.2,0,0,0.299625
metuch01,0.008,22,0.2535211267605634,0.0,105,5.833,0.137,22.2,0,0,0.29968750000000005
johnsja01,0.147,32,0.5,0.015625,619,19.344,0.085,14.8,0,0,1.0961458333333334
cartemi01,0.03,28,0.6164383561643836,0.0,833,18.511,0.109,15.3,1,0,1.8916041666666665
ojelese01,0.016,25,0.9213483146067416,0.06741573033707865,1133,13.817,0.09,7.893,2,0,2.124375
martica02,0.014,24,0.27692307692307694,0.015384615384615385,317,17.611,0.076,12.0,0,0,0.5019166666666667
favorde01,0.085,28,0.7083333333333334,0.6805555555555556,1243,24.373,0.162,18.5,0,0,4.195125
portibo01,0.033,24,1.0,0.07575757575757576,1393,21.106,0.065,14.6,0,0,1.8863541666666668
robingl02,0.011,26,0.8493150684931506,0.7123287671232876,1786,28.806,0.078,13.3,1,0,2.90225
princta02,0.112,25,0.8888888888888888,0.8472222222222222,1857,29.016,0.016,9.1,1,0,0.619
murraja01,0.25,22,0.8478260869565217,0.8478260869565217,2657,34.064,0.108,27.073,2,0,5.97825
bacondw01,0.015,24,0.6,0.16923076923076924,687,17.615,-0.056,6.1,0,0,-0.8015
sampsja02,0.017,26,0.4935064935064935,0.15584415584415584,521,13.711,0.122,14.107,1,0,1.3242083333333332
ferreyo01,0.004,26,0.6944444444444444,0.0,530,10.6,0.063,12.2,0,0,0.695625
dunnkr01,0.044,25,0.7846153846153846,0.49230769230769234,1269,24.882,0.087,12.1,0,0,2.3000624999999997
teaguje01,0.031,31,0.8805970149253731,0.2537313432835821,1464,24.814,0.082,14.6,0,0,2.501
paytoel01,0.044,25,0.6818181818181818,0.5454545454545454,1246,27.689,0.065,16.0,0,0,1.6872916666666669
brownja02,0.229,23,0.8314606741573034,0.8314606741573034,2606,35.216,0.122,22.842,2,0,6.623583333333333
makerth01,0.016,22,0.9090909090909091,0.21212121212121213,776,12.933,0.093,13.7,0,0,1.5035
clarkjo01,0.105,27,0.9873417721518988,0.02531645569620253,1905,24.423,0.096,19.411,1,0,3.81
osmande01,0.081,24,1.0,1.0,1910,29.385,0.04,10.7,0,0,1.5916666666666668
naderab01,0.016,26,0.7341772151898734,0.0759493670886076,892,15.379,0.072,11.401,1,0,1.3379999999999999
poeltja01,0.074,24,0.9295774647887324,0.2535211267605634,1171,17.742,0.164,19.1,0,0,4.000916666666667
morgaju01,0.014,22,0.35443037974683544,0.02531645569620253,220,7.857,0.107,13.566,1,0,0.49041666666666667
gabriwe01,0.015,22,0.43037974683544306,0.0379746835443038,288,8.471,0.041,12.712,1,0,0.246
harremo01,0.085,26,0.8941176470588236,0.023529411764705882,1992,26.211,0.192,25.617,1,2,7.968
holidju01,0.052,30,1.0,0.1038961038961039,1957,25.416,0.11,12.868,1,0,4.484791666666667
greenja01,0.066,29,0.8941176470588236,0.011764705882352941,1529,20.118,0.114,13.427,1,0,3.6313750000000002
hillso01,0.02,28,0.7021276595744681,0.0425531914893617,1130,17.121,0.062,10.279,3,0,1.4595833333333335
baynear01,0.064,33,0.5753424657534246,0.3835616438356164,934,22.238,0.108,15.2,0,0,2.1015
ibakase01,0.085,30,0.7951807228915663,0.3253012048192771,1736,26.303,0.126,21.559,1,0,4.5569999999999995
watanyu01,0.007,25,0.2465753424657534,0.0,105,5.833,0.046,11.2,0,0,0.100625
caulewi01,0.038,26,0.72,0.52,1097,20.315,0.127,17.0,1,0,2.9024791666666663
kaminfr01,0.016,26,0.5342465753424658,0.1780821917808219,777,19.923,0.086,14.2,0,0,1.3921249999999998
crowdja01,0.085,29,0.9148936170212766,0.7872340425531915,2535,29.477,0.097,16.794,3,0,5.1228125
noelne01,0.046,25,0.8607594936708861,0.08860759493670886,1224,18.0,0.209,21.243,1,0,5.3295
lenal01,0.036,26,0.7638888888888888,0.16666666666666666,970,17.636,0.124,17.7,0,0,2.5058333333333334
bradlav01,0.052,29,0.6901408450704225,0.6197183098591549,1186,24.204,0.061,8.9,5,0,1.5072083333333335
hernawi01,0.016,25,0.47692307692307695,0.0,375,12.097,0.102,19.2,0,0,0.796875
bazemke01,0.021,30,0.9444444444444444,0.2916666666666667,1688,24.824,0.017,9.3,0,0,0.5978333333333333
ellinwa01,0.033,32,0.5454545454545454,0.015151515151515152,558,15.5,0.034,8.5,0,0,0.39525000000000005
bertada01,0.137,27,0.75,0.05555555555555555,1583,29.315,0.106,15.5,0,0,3.495791666666667
vonleno01,0.004,24,0.40217391304347827,0.010869565217391304,380,10.27,0.127,15.38,2,0,1.0054166666666666
iguodan01,0.137,36,0.44680851063829785,0.0,828,19.714,0.069,19.622,3,0,1.19025
pinsoth01,0.007,24,0.4583333333333333,0.0,365,11.061,-0.079,5.2,1,0,-0.6007291666666666
lopezro01,0.067,31,0.8313253012048193,0.060240963855421686,979,14.188,0.075,10.419,1,0,1.5296874999999999
forbebr01,0.021,26,0.8873239436619719,0.8732394366197183,1579,25.063,0.046,11.1,0,0,1.5132083333333333
tuckera01,0.006,22,0.27848101265822783,0.0,172,7.818,0.06,9.809,1,0,0.215
morrima02,0.021,30,0.8586956521739131,0.20652173913043478,1572,19.899,0.057,15.354,5,0,1.86675
templga01,0.044,33,0.868421052631579,0.5131578947368421,1867,28.288,0.067,10.864,1,0,2.6060208333333335
saricda01,0.085,25,0.9041095890410958,0.6986301369863014,1632,24.727,0.106,14.2,0,0,3.6039999999999996
leverca01,0.148,25,0.6447368421052632,0.4605263157894737,1470,30.0,0.054,17.9,1,0,1.6537499999999998
brissos01,0.012,21,0.2638888888888889,0.0,135,7.105,0.036,6.7,1,0,0.10124999999999999
bolbo01,0.019,20,0.11956521739130435,0.0,108,9.818,0.055,24.683,2,0,0.12375000000000001
onealro01,0.078,26,0.9873417721518988,0.8734177215189873,2298,29.462,0.101,10.253,1,0,4.835375
anthoca01,0.023,35,0.7974683544303798,0.7974683544303798,2078,32.984,0.033,13.177,1,0,1.428625
carteje01,0.036,24,0.7945205479452054,0.0273972602739726,945,16.293,0.091,11.3,0,0,1.7915625000000002
riverau01,0.036,27,0.9523809523809523,0.047619047619047616,1805,22.562,0.072,11.115,1,0,2.7074999999999996
howardw01,0.023,34,0.9456521739130435,0.09782608695652174,1588,18.253,0.198,22.09,5,0,6.5505
cabocbr01,0.019,24,0.38095238095238093,0.0,251,7.844,0.079,14.484,1,0,0.41310416666666666
batumni01,0.106,31,0.3384615384615385,0.046153846153846156,505,22.955,0.057,9.2,0,0,0.5996875
pelleno01,0.009,26,0.3246753246753247,0.0,239,9.56,0.062,10.931,1,0,0.3087083333333333
sabondo01,0.181,23,0.8493150684931506,0.8493150684931506,2159,34.823,0.167,20.7,1,0,7.511520833333333
simmobe01,0.28,23,0.7808219178082192,0.7808219178082192,2017,35.386,0.164,20.4,1,3,6.891416666666667
lowryky01,0.279,33,0.8313253012048193,0.8313253012048193,2511,36.391,0.172,20.869,1,0,8.997749999999998
woodch01,0.119,24,0.9393939393939394,0.18181818181818182,1325,21.371,0.185,23.2,0,0,5.106770833333333
caldwke01,0.111,26,0.9782608695652174,0.5108695652173914,2370,26.333,0.101,14.623,5,0,4.986875
dudleja01,0.023,34,0.5869565217391305,0.010869565217391304,395,7.315,0.105,7.706,5,0,0.8640625000000001
whiteha01,0.021,30,0.9113924050632911,0.810126582278481,2114,29.361,0.203,25.681,1,0,8.940458333333334
dellama01,0.02,29,0.8769230769230769,0.06153846153846154,821,14.404,0.012,8.1,0,0,0.20525000000000002
wanambr01,0.021,30,0.9887640449438202,0.011235955056179775,1642,18.659,0.123,15.014,2,0,4.207625
davisan02,0.3,26,0.9021739130434783,0.9021739130434783,2900,34.94,0.25,38.082,5,3,15.104166666666666
burketr01,0.027,27,0.48148148148148145,0.04938271604938271,676,17.333,0.12,20.28,1,0,1.6899999999999997
burksal01,0.055,28,0.9090909090909091,0.24675324675324675,1849,26.414,0.101,17.209,1,0,3.8906041666666673
bouchch01,0.06,27,0.8313253012048193,0.0,862,12.493,0.223,20.926,1,0,4.004708333333333
mcdanja01,0.014,22,0.24615384615384617,0.0,293,18.312,0.082,10.7,0,0,0.5005416666666667
vanvlfr01,0.195,25,0.7831325301204819,0.7831325301204819,2358,36.277,0.144,19.958,1,0,7.073999999999999
dotsoda01,0.018,25,0.7272727272727273,0.0,836,17.417,0.052,10.9,0,0,0.9056666666666667
gilesha01,0.015,21,0.6388888888888888,0.2361111111111111,667,14.5,0.115,16.4,0,0,1.5980208333333332
martike03,0.013,24,0.484375,0.0625,495,15.968,0.019,9.2,0,0,0.1959375
harrish01,0.008,26,0.6615384615384615,0.15384615384615385,484,11.256,0.149,17.8,0,0,1.5024166666666667
leoname01,0.086,27,0.574468085106383,0.5425531914893617,1065,19.722,0.097,11.152,3,0,2.1521875
jonesde02,0.085,22,0.7872340425531915,0.1702127659574468,1472,19.892,0.154,15.845,3,0,4.722666666666666
holliro01,0.005,25,0.7831325301204819,0.07228915662650602,1161,17.862,0.145,15.698,1,0,3.5071875
pattepa01,0.035,30,0.7176470588235294,0.21176470588235294,786,12.885,0.118,12.188,1,0,1.9322499999999998
clarkga01,0.018,25,0.6025641025641025,0.1282051282051282,711,15.128,0.102,13.138,1,0,1.5108749999999997
grantje01,0.175,25,0.9782608695652174,0.43478260869565216,2545,28.278,0.112,17.506,2,0,5.9383333333333335
plumlma01,0.073,29,0.8695652173913043,0.010869565217391304,1263,15.788,0.154,21.548,2,0,4.052125
dragigo01,0.165,33,0.8085106382978723,0.20212765957446807,2216,29.158,0.101,21.587,3,0,4.662833333333333
connapa01,0.045,27,0.927710843373494,0.04819277108433735,1414,18.364,0.131,12.711,1,0,3.8590416666666667
okafoja01,0.017,24,0.4166666666666667,0.125,467,15.567,0.134,18.3,0,0,1.3037083333333335
johnsal02,0.006,23,0.23376623376623376,0.012987012987012988,118,6.556,0.122,,1,0,0.29991666666666666
jacksre01,0.021,29,0.5058823529411764,0.2,913,21.233,0.071,15.988,1,0,1.3504791666666665
biyombi01,0.032,27,0.8153846153846154,0.4461538461538462,1029,19.415,0.112,16.1,0,0,2.4010000000000002
