const,ID,season,age,games_played_perc,games_started_perc,minutes_played,avg_minutes_played,WS48,PER,team_won_finals,team_lost_finals,team_lost_semifinals,team_lost_first_match,most_improved,most_valuable,most_valuable_finals,sixth_man,all_league
1.0,morroan01,2014,28.0,0.926829268292683,0.10975609756097561,1426.0,18.763,0.081,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,masonro01,2012,31.0,0.7878787878787878,0.0,697.0,13.404,0.062,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,templga01,2010,23.0,0.358695652173913,0.043478260869565216,349.0,10.576,0.057,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,brownsh01,2011,25.0,1.0,0.0,1734.0,18.848,0.095,15.135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,lopezro01,2009,20.0,0.7317073170731707,0.08536585365853659,614.0,10.233,0.086,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hughela01,2002,23.0,0.8902439024390244,0.6829268292682927,2049.0,28.068,0.056,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,wilkida02,2012,32.0,0.9090909090909091,0.030303030303030304,922.0,15.367,0.021,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,fosteje01,2003,26.0,0.9431818181818182,0.022727272727272728,840.0,10.12,0.096,13.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,milescj01,2014,26.0,0.6219512195121951,0.4146341463414634,984.0,19.294,0.122,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,morrima02,2022,32.0,0.18,0.01,301.0,16.722,0.048,10.504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,leuerjo01,2013,23.0,0.3402061855670103,0.0,198.0,6.0,0.051,11.659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,novakst01,2011,27.0,0.3522727272727273,0.0,221.0,7.129,0.201,17.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,poweljo01,2010,27.0,0.7238095238095238,0.0,621.0,8.171,0.0,6.955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,butleca01,2014,33.0,0.7326732673267327,0.1485148514851485,1838.0,24.838,0.061,14.208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,wafervo01,2011,25.0,0.6703296703296703,0.02197802197802198,558.0,9.148,0.095,10.478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,hilljo01,2012,24.0,0.6538461538461539,0.10256410256410256,768.0,15.059,0.122,21.353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,morrima03,2019,29.0,0.9230769230769231,0.6263736263736264,2345.0,27.917,0.103,16.399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,doncilu01,2022,22.0,0.8,0.8,2853.0,35.662,0.159,31.961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,parketo01,2015,32.0,0.8426966292134831,0.8426966292134831,2163.0,28.84,0.101,16.599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,greenda02,2015,27.0,0.9887640449438202,0.9775280898876404,2516.0,28.591,0.162,17.426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,martike02,2008,24.0,0.7439024390243902,0.6951219512195121,2216.0,36.328,0.182,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,pachuza01,2017,32.0,0.8585858585858586,0.8585858585858586,1480.0,17.412,0.178,18.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,stoudam01,2015,32.0,0.735632183908046,0.1724137931034483,1320.0,20.625,0.139,20.981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,allento01,2013,31.0,0.9690721649484536,0.9690721649484536,2531.0,26.926,0.116,16.742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,niangge01,2021,27.0,1.0,0.12048192771084337,1283.0,15.458,0.108,11.579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,millemi01,2010,29.0,0.6585365853658537,0.6097560975609756,1805.0,33.426,0.104,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,terryja01,2006,28.0,0.9714285714285714,0.9714285714285714,3642.0,35.706,0.165,23.256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,kaminfr01,2019,25.0,0.573170731707317,0.0,755.0,16.064,0.114,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,livinsh01,2014,28.0,0.9361702127659575,0.6808510638297872,2299.0,26.125,0.107,16.657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,korkmfu01,2019,21.0,0.5531914893617021,0.07446808510638298,715.0,13.75,0.078,12.147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,stiemgr01,2013,27.0,0.926829268292683,0.23170731707317074,1209.0,15.908,0.067,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hillso01,2016,24.0,0.7415730337078652,0.033707865168539325,1064.0,16.121,0.116,14.829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,brownsh01,2012,26.0,0.8939393939393939,0.2878787878787879,1400.0,23.729,0.055,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,evansre01,2012,31.0,0.8701298701298701,0.0,969.0,14.463,0.081,12.153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,dellama01,2020,29.0,0.8769230769230769,0.06153846153846154,821.0,14.404,0.012,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,crawfja01,2011,30.0,0.9361702127659575,0.0,2655.0,30.17,0.071,16.709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,wilkida02,2011,31.0,0.6382978723404256,0.0,715.0,11.917,0.107,12.433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,anthoca01,2020,35.0,0.7974683544303798,0.7974683544303798,2078.0,32.984,0.033,13.177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,watsoea01,2002,22.0,0.7804878048780488,0.0,964.0,15.062,0.075,11.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,gadzuda01,2005,26.0,0.9878048780487805,0.9878048780487805,1783.0,22.012,0.14,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,barnema02,2016,35.0,0.9302325581395349,0.5697674418604651,2329.0,29.112,0.057,12.144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,geeal01,2016,28.0,0.8902439024390244,0.4634146341463415,1632.0,22.356,0.056,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,campafa01,2022,30.0,0.7931034482758621,0.04597701149425287,1197.0,17.348,0.081,10.985,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,bledser01,2014,24.0,0.524390243902439,0.4878048780487805,1416.0,32.93,0.139,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,haywago01,2014,23.0,0.9390243902439024,0.9390243902439024,2800.0,36.364,0.062,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,najered01,2008,31.0,0.9534883720930233,0.03488372093023256,1742.0,21.244,0.118,12.466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,ridnolu01,2007,25.0,0.8658536585365854,0.7073170731707317,2091.0,29.451,0.053,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,bassbr01,2015,29.0,1.0,0.5465116279069767,2015.0,23.43,0.132,16.701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,booketr01,2014,26.0,0.8709677419354839,0.4946236559139785,1699.0,20.975,0.133,16.185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,pargoja01,2012,32.0,0.7638888888888888,0.0,717.0,13.036,0.093,14.094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,smithde03,2021,23.0,0.3194444444444444,0.125,420.0,18.261,0.069,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,daniema01,2011,30.0,0.5975609756097561,0.0,938.0,19.143,0.102,11.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,atkinch01,2006,31.0,0.872093023255814,0.5232558139534884,1816.0,24.213,0.101,13.513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,vujacsa01,2008,23.0,0.9029126213592233,0.0,1735.0,18.656,0.135,18.915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ginobma01,2010,32.0,0.9239130434782609,0.33695652173913043,2502.0,29.435,0.217,26.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,lylestr01,2021,25.0,0.3194444444444444,0.125,358.0,15.565,0.08,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,burksal01,2021,29.0,0.7012987012987013,0.06493506493506493,1383.0,25.611,0.126,16.432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,vincega01,2021,24.0,0.6973684210526315,0.09210526315789473,669.0,12.623,0.015,7.871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,mathega01,2021,24.0,0.8701298701298701,0.3116883116883117,1055.0,15.746,0.106,9.657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,youngtr01,2022,23.0,0.9310344827586207,0.9310344827586207,2838.0,35.037,0.181,25.772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,gasolpa01,2011,30.0,1.0,1.0,3395.0,36.902,0.232,25.339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,lowryky01,2017,30.0,0.7391304347826086,0.7391304347826086,2544.0,37.412,0.216,24.999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,johnsjo02,2015,33.0,0.9772727272727273,0.9772727272727273,3040.0,35.349,0.071,15.367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,salmojo01,2010,30.0,0.9887640449438202,0.7078651685393258,3109.0,35.33,0.121,16.214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,butleca01,2006,25.0,0.9204545454545454,0.6818181818181818,2970.0,36.667,0.112,18.509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,acyqu01,2016,25.0,0.7195121951219512,0.35365853658536583,876.0,14.847,0.137,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hamiljo02,2015,24.0,0.17073170731707318,0.024390243902439025,122.0,8.714,0.039,8.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,bibbymi01,2002,23.0,0.9795918367346939,0.9795918367346939,3320.0,34.583,0.114,19.424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,randlju01,2018,23.0,1.0,0.5975609756097561,2190.0,26.707,0.145,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,brownlo01,2015,24.0,0.35365853658536583,0.08536585365853659,549.0,18.931,0.026,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,dedmode01,2022,32.0,0.81,0.15,1203.0,14.852,0.158,17.351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,harrima01,2011,21.0,0.6585365853658537,0.18292682926829268,933.0,17.278,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,howardw01,2018,32.0,0.9878048780487805,0.9878048780487805,2463.0,30.407,0.133,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,landrca01,2012,28.0,0.6212121212121212,0.12121212121212122,999.0,24.366,0.139,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,wanambr01,2020,30.0,0.9887640449438202,0.011235955056179775,1642.0,18.659,0.123,15.014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,villach01,2014,29.0,0.24390243902439024,0.0,180.0,9.0,0.027,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,forbebr01,2021,27.0,0.9473684210526315,0.10526315789473684,1627.0,18.078,0.096,14.917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,duranke01,2018,29.0,0.8640776699029126,0.8640776699029126,3132.0,35.191,0.215,34.712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,gortama01,2014,29.0,0.989247311827957,0.978494623655914,3037.0,33.011,0.146,19.945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,huertke01,2022,23.0,0.9080459770114943,0.7471264367816092,2342.0,29.646,0.061,12.442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,wrighdo01,2008,22.0,0.5365853658536586,0.4146341463414634,1104.0,25.091,0.096,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,bradlav01,2019,28.0,0.7682926829268293,0.7682926829268293,1905.0,30.238,0.008,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,harride01,2013,29.0,0.7272727272727273,0.45454545454545453,1646.0,25.719,0.111,16.073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,hoardja01,2020,20.0,0.20253164556962025,0.0,144.0,9.0,0.093,19.438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,bonnema01,2007,26.0,0.6372549019607843,0.0,678.0,10.431,0.162,16.496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,arroyca01,2002,22.0,0.45121951219512196,0.012195121951219513,371.0,10.027,0.052,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hoodro01,2021,28.0,0.7638888888888888,0.06944444444444445,942.0,17.127,-0.02,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,lowryky01,2020,33.0,0.8313253012048193,0.8313253012048193,2511.0,36.391,0.172,20.869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,aldrila01,2010,24.0,0.9545454545454546,0.9545454545454546,3151.0,37.512,0.145,19.571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,nworajo01,2022,23.0,0.7446808510638298,0.13829787234042554,1205.0,17.214,0.024,9.846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,afflaar01,2017,31.0,0.7439024390243902,0.5487804878048781,1580.0,25.902,0.043,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,diawbo01,2007,24.0,0.8924731182795699,0.6344086021505376,2503.0,30.157,0.097,14.181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,odomla01,2003,23.0,0.5975609756097561,0.573170731707317,1679.0,34.265,0.063,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,carrode01,2019,32.0,0.8275862068965517,0.12643678160919541,1822.0,25.306,0.087,12.477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,holliry01,2012,27.0,0.6511627906976745,0.09302325581395349,692.0,12.357,0.018,8.854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,farmajo01,2015,28.0,0.43902439024390244,0.0,529.0,14.694,0.054,9.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,bullore01,2017,25.0,0.3780487804878049,0.06097560975609756,467.0,15.065,0.103,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,sefolth01,2010,25.0,1.0,1.0,2475.0,28.125,0.082,10.303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,batumni01,2021,32.0,0.945054945054945,0.5274725274725275,2390.0,27.791,0.131,17.407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,roziete01,2022,27.0,0.8902439024390244,0.8902439024390244,2458.0,33.671,0.115,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,westbru01,2012,23.0,1.0,1.0,3098.0,36.023,0.163,30.336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,beverpa01,2015,26.0,0.6829268292682927,0.6707317073170732,1727.0,30.839,0.097,11.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,terryja01,2012,34.0,0.9571428571428572,0.02857142857142857,2139.0,31.925,0.091,16.569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,matthwe02,2021,34.0,0.8205128205128205,0.14102564102564102,1240.0,19.375,0.072,7.804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,aldrico01,2016,27.0,0.75,0.056818181818181816,877.0,13.288,0.21,23.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,butlera01,2015,35.0,0.8369565217391305,0.010869565217391304,1512.0,19.636,0.083,11.383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,macksh01,2017,26.0,0.6881720430107527,0.12903225806451613,1360.0,21.25,0.056,12.148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,harrish01,2018,24.0,0.2804878048780488,0.024390243902439025,384.0,16.696,0.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,ellinwa01,2021,33.0,0.6388888888888888,0.4305555555555556,1012.0,22.0,0.09,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,valanjo01,2016,23.0,0.7058823529411765,0.6764705882352942,1878.0,26.083,0.213,28.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,bouchch01,2022,29.0,0.9772727272727273,0.10227272727272728,1820.0,21.163,0.17,19.785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,hansbty01,2013,27.0,1.0,0.08,1607.0,16.07,0.155,17.311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,evansty01,2018,28.0,0.6341463414634146,0.3902439024390244,1607.0,30.904,0.125,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,goodedr01,2006,24.0,0.968421052631579,0.968421052631579,2456.0,26.696,0.146,19.727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,irvinky01,2019,26.0,0.8351648351648352,0.8351648351648352,2544.0,33.474,0.197,26.595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,garcifr01,2014,32.0,0.6477272727272727,0.045454545454545456,1105.0,19.386,0.08,9.428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,bryanth01,2019,21.0,0.8780487804878049,0.6463414634146342,1496.0,20.778,0.18,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,holliry01,2015,30.0,0.5609756097560976,0.10975609756097561,441.0,9.587,0.109,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,dayeau01,2013,24.0,0.6082474226804123,0.0,696.0,11.797,0.114,13.021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,curryse01,2019,28.0,0.9183673469387755,0.02040816326530612,1725.0,19.167,0.082,13.334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,johnsja01,2021,33.0,0.7083333333333334,0.16666666666666666,1043.0,20.451,0.055,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,davisgl01,2013,27.0,0.4146341463414634,0.4024390243902439,1064.0,31.294,0.036,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,tuckepj01,2014,28.0,0.9878048780487805,0.9878048780487805,2490.0,30.741,0.118,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hoodro01,2020,27.0,0.28378378378378377,0.28378378378378377,619.0,29.476,0.085,12.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,barnema02,2005,24.0,0.524390243902439,0.10975609756097561,715.0,16.628,0.027,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,gasolpa01,2005,24.0,0.6976744186046512,0.6627906976744186,1923.0,32.05,0.182,24.179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,covinro01,2022,31.0,0.8658536585365854,0.5121951219512195,1939.0,27.31,0.079,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,pietrmi01,2011,28.0,0.6951219512195121,0.04878048780487805,1107.0,19.421,0.056,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,davised01,2015,25.0,0.9634146341463414,0.2926829268292683,1840.0,23.291,0.164,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,lambje01,2016,23.0,0.7752808988764045,0.0,1239.0,17.957,0.106,16.286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,birchkh01,2021,28.0,0.9305555555555556,0.3055555555555556,1529.0,22.821,0.119,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,siakapa01,2020,25.0,0.8554216867469879,0.8554216867469879,2528.0,35.606,0.123,20.079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,allenma01,2005,26.0,0.43902439024390244,0.012195121951219513,519.0,14.417,0.102,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,beaslmi01,2017,28.0,0.6818181818181818,0.06818181818181818,983.0,16.383,0.092,17.969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,nelsoja01,2017,34.0,0.9146341463414634,0.47560975609756095,2045.0,27.267,0.066,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,markkla01,2021,23.0,0.7083333333333334,0.3611111111111111,1317.0,25.824,0.109,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,diawbo01,2011,28.0,1.0,1.0,2778.0,33.878,0.083,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,belinma01,2012,25.0,1.0,0.8333333333333334,1966.0,29.788,0.071,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,mccawpa01,2019,23.0,0.37735849056603776,0.009433962264150943,445.0,11.125,0.06,8.189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,brookaa01,2015,30.0,1.0,0.22340425531914893,2017.0,21.457,0.084,14.876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,onealsh01,2003,30.0,0.8404255319148937,0.8297872340425532,3016.0,38.177,0.25,35.306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,stackje01,2005,30.0,0.7263157894736842,0.07368421052631578,2020.0,29.275,0.104,19.962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,petrojo01,2010,24.0,0.4772727272727273,0.19318181818181818,481.0,11.452,0.088,11.546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,millspa01,2015,29.0,0.9081632653061225,0.8979591836734694,2956.0,33.213,0.167,23.884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,billuch01,2007,30.0,0.8775510204081632,0.8775510204081632,3182.0,37.0,0.216,26.091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,jonesty01,2022,25.0,0.9042553191489362,0.2765957446808511,1811.0,21.306,0.158,19.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,nwabada01,2019,26.0,0.6219512195121951,0.17073170731707318,984.0,19.294,0.068,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,anthojo01,2015,32.0,0.5975609756097561,0.0,406.0,8.286,0.142,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,mclaujo01,2021,24.0,0.7083333333333334,0.027777777777777776,938.0,18.392,0.061,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,alstora01,2001,24.0,0.42,0.02,296.0,7.048,0.05,11.706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,millemi01,2014,33.0,1.0,0.056179775280898875,1880.0,21.124,0.11,13.524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,beverpa01,2022,33.0,0.7272727272727273,0.6818181818181818,1670.0,26.094,0.133,16.312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,lopezro01,2015,26.0,0.735632183908046,0.735632183908046,1755.0,27.422,0.149,17.029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,morroan01,2010,24.0,0.8414634146341463,0.45121951219512196,2018.0,29.246,0.083,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,oubreke01,2019,23.0,0.8414634146341463,0.23170731707317074,1935.0,28.043,0.055,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,humphkr01,2008,22.0,0.8390804597701149,0.0,927.0,12.699,0.093,15.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,denglu01,2016,30.0,0.9166666666666666,0.90625,2889.0,32.83,0.128,18.205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,monrogr01,2014,23.0,1.0,1.0,2690.0,32.805,0.105,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hillso01,2021,29.0,0.9444444444444444,0.2111111111111111,1658.0,19.506,0.041,6.805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,iguodan01,2013,29.0,0.9772727272727273,0.9772727272727273,3022.0,35.14,0.097,16.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,riverau01,2018,25.0,0.7439024390243902,0.7195121951219512,2057.0,33.721,0.056,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,hausesa01,2022,24.0,0.3113207547169811,0.0,173.0,5.242,0.182,15.882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
